movie_title,release_year,movie_release_date,mins_into_movie,artist_name,song_title,scene_description,in_trailer,worldwide_gross,domestic_gross,foreign_gross,whatsong_movie_relevance_score,song_spotify_uri,song_apple_music_url,whatsong_contributor_user_id,whatsong_movie_id,whatsong_artist_id,whatsong_song_id,entry_id
How to Train Your Dragon,2010,,85.0,Jonsi,Sticks & Stones,The first song played in the end credits,,494878759.0,217581231.0,277297528.0,30.417702,spotify:track:6CdxafAJt9jsdQCDTOMc72,https://geo.music.apple.com/us/album/sticks-stone/id359510106?i=359510853,5.0,707,6329,10775,11670
How to Train Your Dragon,2010,,88.0,John Powell,The Vikings Have Their Tea,The second song played in the end credits,,494878759.0,217581231.0,277297528.0,30.417702,spotify:track:3MYO3udp53yw5XbSoRBHlY,https://geo.music.apple.com/us/album/the-vikings-have-their-tea/id359510106?i=359510891,5.0,707,855,10774,11668
Megamind,2010,2010-10-28,5.0,George Thorogood and The Destroyers,Bad to the Bone,First song when Megamind realizes he was destined to be the bad guy. Continues as he escapes Prison.,,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:1ExCCITjhSdweYhvMKBE66,https://geo.music.apple.com/us/album/bad-to-the-bone/396247272?i=396247342,5.0,730,862,19061,56165
Megamind,2010,2010-10-28,10.0,Elvis Presley & The Jordanaires,A Little Less Conversation - JXL Radio Edit Remix,Metroman shows off for the crowd at his memorial statue unveiling.,,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:7FNIEfhhBlzsZFxCwI5Nwh,https://geo.music.apple.com/us/album/a-little-less-conversation/id217633715?i=217635979,5.0,730,531,79029,11826
Megamind,2010,2010-10-28,20.0,AC/DC,Highway To Hell,After Megamind defeats and kills Metroman and they walk through the streets. Minion plays it on his stereo.,,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://geo.music.apple.com/us/album/highway-to-hell/574043989?i=574044008,5.0,730,546,18656,11827
Megamind,2010,2010-10-28,21.0,Minnie Riperton,Lovin' You,Plays on Minion's stereo as he tries to stop 'Highway to Stop',,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:13968kO3NI6EnjOUF4TTe5,http://geo.music.apple.com/us/album/lovin-you/id13712579?i=13712505,5.0,730,1474,2706,56168
Megamind,2010,2010-10-28,23.0,Ozzy Osbourne,Crazy Train,Megamind and Minion celebrate being the rulers of the Metrocity. ,,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:2b9lp5A6CqSzwOrBfAFhof,https://geo.music.apple.com/us/album/crazy-train/id437038706?i=437038727,5.0,730,6440,208156,11829
Megamind,2010,2010-10-28,42.0,Electric Light Orchestra,Mr. Blue Sky,"After Titan is created, Megamind tries to teach him to be a good hero.",,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://music.apple.com/us/album/mr-blue-sky/1054525002?i=1054525017,46424.0,730,875,1932,56170
Megamind,2010,2010-10-28,58.0,AC/DC,Back in Black,Megamind searches the streets and waits to fight Titan.,,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://geo.music.apple.com/us/album/back-in-black/id574050396?i=574050602,5.0,730,546,50679,11830
Megamind,2010,2010-10-28,75.0,Guns N' Roses,Welcome To The Jungle,During the final fight between Titan and Megamind. Megamind realizes that the hero he created is corrupt.,,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:5NIPsWpDjJTFBoPxCUUeXp,https://geo.music.apple.com/us/album/welcome-to-the-jungle/id113736?i=113712,43497.0,730,96,80210,11828
Megamind,2010,2010-10-28,84.0,Michael Jackson,Bad,"Megamind becomes the hero and his statue is revealed. He dances for the crowd to this song and it continues into the end credits.
",,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://geo.music.apple.com/us/album/bad/id159292399?i=159294345,43497.0,730,2979,82397,13939
Megamind,2010,2010-10-28,,Gilbert O'Sullivan,Alone Again (Naturally),This song plays when Megaman has become bored because there is no one to fight him,,321885765.0,148415853.0,173469912.0,17.311914,spotify:track:1fR2TWCrO8Y09aio29DVXX,https://geo.music.apple.com/us/album/alone-again-naturally/id396247272?i=396247378,5.0,730,7956,16754,16076
The Last Airbender,2010,2010-06-30,,Ashlee Simpson,La La,,False,319713881.0,131772187.0,187941694.0,21.177038,spotify:track:0i3XYGG0zbHDjnuxO3Sads,https://geo.music.apple.com/us/album/la-la/id17506106?i=17506071,5.0,107164,5543,72396,75740
Salt,2010,2010-07-21,,Irina Mikhailova,Zarya,,,293503354.0,118311368.0,175191986.0,15.579276,spotify:track:6d6mxDsuQeF1ROfmFBkvhH,https://music.apple.com/us/album/zarya/833898246?i=833898329,144408.0,104235,201742,620502,49719
Salt,2010,2010-07-21,,DEKODER,Higher ,,,293503354.0,118311368.0,175191986.0,15.579276,,,144408.0,104235,201743,620503,49720
Salt,2010,2010-07-21,,C'mon,Yr the Enemy ,,,293503354.0,118311368.0,175191986.0,15.579276,,,144408.0,104235,2883,620504,49721
Salt,2010,2010-07-21,,César Franck,"6 Pieces for Organ: No. 2, Grande piece symphonique in F-Sharp Minor, Op. 17, M. 29",,,293503354.0,118311368.0,175191986.0,15.579276,spotify:track:32eGOqDwzUO6ElirB9NYEV,,144408.0,104235,201745,620505,49722
Salt,2010,2010-07-21,,Gabriel Fauré,"Requiem, Op. 48: In paradisum",,,293503354.0,118311368.0,175191986.0,15.579276,spotify:track:2cCHQSNYr5gqpv3uX9mgwu,,144408.0,104235,197032,620506,49723
Resident Evil: Afterlife,2010,2010-09-09,1.0,tomandandy,Tokyo,First song during opening credits. Raining in the city as people walk with umbrellas.,,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:2b5fYQO6BNYh1UJj67Ry3y,https://geo.music.apple.com/us/album/tokyo/406936723?i=406936724,5.0,696,3792,10524,11490
Resident Evil: Afterlife,2010,2010-09-09,4.0,tomandandy,Umbrella,"Four years later, the snipers are attacked in the umbrella corporation. ",,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:60j9HXpSFbdB1SprJO4JZ9,https://geo.music.apple.com/us/album/umbrella/406936723?i=406936725,5.0,696,3792,10525,11491
Resident Evil: Afterlife,2010,2010-09-09,7.0,tomandandy,Damage,The umbrella corporation attempts to secure the main entrance as Alice attacks them from behind.,,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:4S4JbejeCasjsJqg2AA51W,https://geo.music.apple.com/us/album/damage/406936723?i=406936726,5.0,696,3792,10526,11486
Resident Evil: Afterlife,2010,2010-09-09,10.0,tomandandy,Cutting,Alice and her twin are getting shot at before they jump out the window together.,,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:3QWThe8Kufukx2qt9b5Jzs,https://geo.music.apple.com/us/album/cutting/id406936723?i=406936727,5.0,696,3792,10527,11488
Resident Evil: Afterlife,2010,2010-09-09,17.0,tomandandy,Flying,"6 months later. Song as Alice is flying over Glaciers and icebergs in Alaska.
",,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:3IsXG717sB7ZtvyCk86BE1,https://geo.music.apple.com/us/album/flying/406936723?i=406936731,5.0,696,3792,18116,6470
Resident Evil: Afterlife,2010,2010-09-09,27.0,tomandandy,Los Angeles,Alice and Claire fly over the Hollywood sign and find Los Angeles in ruins.,,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:4tp6fDp7Plhpukvq9ZeREK,https://geo.music.apple.com/us/album/los-angeles/id406936723?i=406936733,5.0,696,3792,10528,11494
Resident Evil: Afterlife,2010,2010-09-09,35.0,tomandandy,Binoculars,"The show Alice that Arcadia is not a town, but a ship. She looks through the binoculars.",,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:3dk306LoFUU5sUWdX4rm09,https://geo.music.apple.com/us/album/binoculars/id406936723?i=406936734,5.0,696,3792,10529,11493
Resident Evil: Afterlife,2010,2010-09-09,63.0,tomandandy,AxeMan,Song as Claire and Alice fight the giant axe zombie.,,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:6tUkQxj3jwlw3x0HNS5hb6,https://geo.music.apple.com/us/album/axeman/406936723?i=406936738,5.0,696,3792,10530,11492
Resident Evil: Afterlife,2010,2010-09-09,68.0,tomandandy,Arcadia,They take a small boat across the water to Arcadia.,,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:3liveEICXtnHAnxvM7xdy6,https://geo.music.apple.com/us/album/arcadia/id406936723?i=406936739,5.0,696,3792,10531,11497
Resident Evil: Afterlife,2010,2010-09-09,86.0,A Perfect Circle,Outsider - Apocalypse Remix,Last song as the planes approach Arcadia. Plays into end credits.,,300228084.0,60128566.0,240099518.0,29.927013,spotify:track:0bEcyzNCzM3tg7YR25K8La,http://geo.music.apple.com/us/album/outsider-apocalypse-remix/id250274185?i=250274203,5.0,696,6257,10532,56004
Little Fockers,2010,2010-12-21,20.0,The Rascals,A Beautiful Morning,Jack and Dina arrive at Greg's house,,310650585.0,148438600.0,162211985.0,22.059195,spotify:track:3QwbKe0s8TcNclzXAXHeHy,https://geo.music.apple.com/us/album/a-beautiful-morning/id64744318?i=64744313,1841.0,904,363,13588,13991
Little Fockers,2010,2010-12-21,38.0,The Deekompressors,Express Yourself,Song that introduces Roz's TV show,,310650585.0,148438600.0,162211985.0,22.059195,,,1841.0,904,2913,13589,13990
Little Fockers,2010,2010-12-21,82.0,John Williams,"Main Title (From ""Jaws"")",Jack attacks Greg in the ball pen,,310650585.0,148438600.0,162211985.0,22.059195,spotify:track:55xly70WJY1cx5qsoogaqs,https://geo.music.apple.com/us/album/main-title-from-jaws/id101876768?i=101875400,1841.0,904,589,13590,13986
Little Fockers,2010,2010-12-21,92.0,Joseph Bonn,"Byrnes, Jack Byrnes Remix",Jack watches this on the computer during the end credits,,310650585.0,148438600.0,162211985.0,22.059195,spotify:track:5Tpxa139brAd3rGMVhLZB6,https://geo.music.apple.com/us/album/byrnes-jack-byrnes-remix/id409928708?i=409928756,1841.0,904,3061,13591,13984
Little Fockers,2010,2010-12-21,,The Deekompressors,Get Your Hands Up,,,310650585.0,148438600.0,162211985.0,22.059195,,,5.0,904,2913,13657,14044
Sex and the City 2,2010,2010-05-26,1.0,Jay-Z ft. Alicia Keys,Empire State of Mind,First song as Carrie narrates about New York city.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:0d043zzO1w0l25JsY7wINA,https://geo.music.apple.com/us/album/empire-state-of-mind/404291421?i=404291433,5.0,739,5925,9918,56200
Sex and the City 2,2010,2010-05-26,2.0,Alicia Keys,Rapture,"Second song as Carrie goes back in time to describe how all the girls came to be in New York city.
",,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:39Tr0pYr2tGPxUoDip0ek2,http://geo.music.apple.com/us/album/rapture/id370574909?i=370574914,5.0,739,7774,13097,13633
Sex and the City 2,2010,2010-05-26,6.0,Sex and the City Men's Choir,If Ever I Would Leave You,Carrie arrives at the gay wedding and the male choir is singing this song.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:5CKFIlSidfqWLdLcFQfIVD,https://geo.music.apple.com/us/album/if-ever-i-would-leave-you/id370574909?i=370575049,5.0,739,6475,11123,11939
Sex and the City 2,2010,2010-05-26,8.0,Sex and the City Men's Choir,Till There Was You,Second song the men's choir sing at the gay wedding.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:7tRBKDCVwOMRZVZ3CFzij9,https://geo.music.apple.com/us/album/till-there-was-you/id370574909?i=370575055,5.0,739,6475,11122,11941
Sex and the City 2,2010,2010-05-26,9.0,Sex and the City Men's Choir,Sunrise Sunset,The third song the men's choir sing at the wedding.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:1UBcff6SJBGuIHfo8i7e0n,https://geo.music.apple.com/us/album/sunrise-sunset/id370574909?i=370575053,5.0,739,6475,11124,11942
Sex and the City 2,2010,2010-05-26,12.0,Liza Minelli,Single Ladies (Put a Ring On It),Liza Minelli sings this song at the gay wedding.,,290745055.0,95347692.0,195397363.0,22.932716,,https://geo.music.apple.com/us/album/single-ladies-put-a-ring-on-it/id370574909?i=370574987,5.0,739,6476,11125,11940
Sex and the City 2,2010,2010-05-26,18.0,Jordan Ballard,"Bewitched, Bothered and Bewildered",Plays after the wedding ceremony. The father of the married couple asks everyone to the dance floor. ,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:08xIqkaxwrVUqhhERkTwub,https://geo.music.apple.com/us/album/bewitched-bothered-bewildered/id370574909?i=370575087,5.0,739,6477,11126,11937
Sex and the City 2,2010,2010-05-26,34.0,Erykah Badu & James Poyser,Window Seat,Song as Carrie and John eat dinner at their house for their anniversary. John brags about how delicious it is. He opens his present and gets a vintage Rolex watch.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:1cuVNVugfiBag4geicsJZA,https://geo.music.apple.com/us/album/window-seat/id370574909?i=370574932,5.0,739,6478,11127,11936
Sex and the City 2,2010,2010-05-26,37.0,Dido,Everything to Lose,Carrie and Samantha are shopping for dresses for Smith's premiere. ,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:6HHyaqVY4t8npJ1KWjVj0x,https://geo.music.apple.com/us/album/everything-to-lose/id370574909?i=370574916,5.0,739,1132,11128,11946
Sex and the City 2,2010,2010-05-26,69.0,Natacha Atlas,Kidda,The girls are introduced to their hotel in Abu Dhabi. They walk past the pool in their new robes.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:0LzwLDZWJHIKrrl0O2wbAi,https://geo.music.apple.com/us/album/kidda/id370574909?i=370574956,5.0,739,734,11131,11948
Sex and the City 2,2010,2010-05-26,90.0,Daoud Heidami,Feels Like the First Time,"The middle eastern man sings karaoke at the night club.
",,290745055.0,95347692.0,195397363.0,22.932716,,,5.0,739,7775,13098,13630
Sex and the City 2,2010,2010-05-26,92.0,"Cynthia Nixon, Kim Cattrall, Kristin Davis & Sarah Jessica Parker",I Am Woman,"The four girls sing karaoke to this song at the night club.
",,290745055.0,95347692.0,195397363.0,22.932716,,https://geo.music.apple.com/us/album/i-am-woman/id370574909?i=370575032,5.0,739,7776,13099,13628
Sex and the City 2,2010,2010-05-26,94.0,Cee Lo,Language of Love,Song playing in the background at the club when Richard comes to talk to the girls. Samantha hits on him.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:0da9EuaO4I06SchLow39Qb,https://geo.music.apple.com/us/album/language-of-love/id370574909?i=370574927,5.0,739,6480,11132,11945
Sex and the City 2,2010,2010-05-26,98.0,The R.E.G. Project,Chill'In Sunset,Carrie walks along the Abu Dhabi beach and narrates about feeling far away from home and herself. ,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:1NToD8m4wYrpacWsFFKGch,,5.0,739,6481,11133,11944
Sex and the City 2,2010,2010-05-26,105.0,Buddha Sounds,Odna (Feat. Maia Krasnaia),During Carrie's date with Aidan at the bar.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:48qmUvPucuDfqdoUpGplK8,http://geo.music.apple.com/us/album/odna-feat.-maia-krasnaia/id270584358?i=270584462,5.0,739,6482,11134,56202
Sex and the City 2,2010,2010-05-26,137.0,Cyndi Lauper,True Colors,End of the movie as Carrie narrates. Samantha finally has sex with Richard. Ends as Carrie and John watch a black and white movie together.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:2A6yzRGMgSQCUapR2ptm6A,https://geo.music.apple.com/us/album/true-colors/id187488190?i=187488934,5.0,739,448,74964,11947
Sex and the City 2,2010,2010-05-26,140.0,Ricki-Lee,Can't Touch It,First song during the end credits.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:6Hzi5GH96TjzsnFXVsTP5p,https://geo.music.apple.com/us/album/cant-touch-it-radio-edit/id280297721?i=280297790,5.0,739,6483,59862,11955
Sex and the City 2,2010,2010-05-26,142.0,Jennifer Hudson and Leona Lewis,Love Is Your Color,Second song during the end credits.,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:2jqMcMssPhLCiPrWMOUXCA,https://geo.music.apple.com/us/album/love-is-your-color/id370574909?i=370575024,5.0,739,6484,11137,11943
Sex and the City 2,2010,2010-05-26,,Douglas Cuoma,Sex and the City,,,290745055.0,95347692.0,195397363.0,22.932716,,,5.0,739,6474,11121,11938
Sex and the City 2,2010,2010-05-26,,Fergie,Labels or Love,,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:7aSlm0y7pMBKKKaEQPfdps,https://geo.music.apple.com/us/album/labels-or-love/id281031027?i=281031029,5.0,739,817,8894,11935
Sex and the City 2,2010,2010-05-26,,Wolfgang Amadeus Mozart,"Le nozze di Figaro (The Marriage of Figaro), K. 492: Overture",,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:5tZG2VEKtS6U5kI7TZm5aS,http://geo.music.apple.com/us/album/the-marriage-of-figaro/id287552807?i=287552840,5.0,739,846,11130,56203
Sex and the City 2,2010,2010-05-26,,Annie,Songs Remind Me Of You,,,290745055.0,95347692.0,195397363.0,22.932716,spotify:track:7LlHEBcY8ziz9QrQj62cnT,http://geo.music.apple.com/us/album/songs-remind-me-of-you/id326858740?i=326858743,5.0,739,6479,11129,56201
Shutter Island,2010,2010-02-14,1.0,Berliner Philharmoniker,Lontano,Opening credits.,,294804195.0,128012934.0,166791261.0,22.01976,,,5.0,1494,1213,33379,19907
Shutter Island,2010,2010-02-14,2.0,John Adams,Fog Tropes,Opening music as Daniels and Aule meet on the boat.,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/fog-tropes/352498635?i=352498639,5.0,1494,13099,33380,19909
Shutter Island,2010,2010-02-14,5.0,Antonio Wit & National Polish Radio Symphony,Symphony No. 3: Passacaglia - Allegro Moderato,"Music as Daniels and Aule arrive on shutter island. The officers seem on edge as they drive up to the hospital. (0:44) In a flashback, Daniels and his men line up and shoot a bunch of German soldiers at the concentration camp. (1:01) Daniels holds the body of his daughter Rachel. He places her body in the pond with the other bodies. (1:42) The car explodes. Daniels swims to the lighthouse. (2:20) Final scene, plays into the end credits.",,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/symphony-no-3-passacaglia-allegro-moderato/352498635?i=352498645,5.0,1494,13100,33381,19905
Shutter Island,2010,2010-02-14,9.0,Philipp Vandre,Music for Marcel Duchamp,Daniels and Aule are being examined by security before arriving at Dr. Crawford's office. [0:13] Daniels and Aule investigates Rachel's room,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:3zhK1hIgYyk0bRnzZnMeAv,https://geo.music.apple.com/us/album/music-for-marcel-duchamp/352498635?i=352498654,5.0,1494,13101,33382,19910
Shutter Island,2010,2010-02-14,12.0,Nam June Paik,Hommage Ã John Cage,Daniels remembers the bodies at Dachau. [0:59] Teddy meets Laeddis.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:65F4A5jmBl3OVP5tssBw4u,https://geo.music.apple.com/us/album/hommage-%C3%A0-john-cage/352498635?i=352498660,5.0,1494,13102,33383,19913
Shutter Island,2010,2010-02-14,14.0,"Johannes Kalitzke, Peter Rundel & Vienna Radio Symphony Orchestra",Quattro Pezzi (su una Nota Sola): I. -,Daniels and Aule find the orderlies playing cards. [0:19] Daniels and Aule follow Dr. Cawley to his office.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:7ht0zgVrT7rob2gOnI90Wt,https://geo.music.apple.com/us/album/quattro-pezzi-su-una-nota-sola-i/210303489?i=210303493,5.0,1494,13103,33384,19908
Shutter Island,2010,2010-02-14,15.0,Claudio Abbado & Vienna Philharmonic,Lontano (1967),Daniels and Aule and the guards are looking for Solando at the bay. [0:19] Daniels and Aule are being driven to their rooms. Daniels talks about the case with Aule.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:45soxU0pPH9ZpAa0ItiiE4,https://geo.music.apple.com/us/album/lontano/352498635?i=352498670,46424.0,1494,142775,224253,30818
Shutter Island,2010,2010-02-14,17.0,UC Berkeley Chamber Chorus,Rothko Chapel 2,Aule is interrogating the doctors about Solando. (0:38) Daniels talks with Aule about Noyce. (1:05) Daniels and Aule walk to Ward C. (1:21) Daniels climbs down the rocks.,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/rothko-chapel-2/352498635?i=352498674,5.0,1494,13104,33386,19906
Shutter Island,2010,2010-02-14,20.0,Prazak Quartet,Quartet for Strings and Piano In a Minor,Dr. Cawley has Daniels and Aule over for drinks and cigars.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:6vWbYs2dPlobL6nID0Z7Tz,https://geo.music.apple.com/us/album/quartet-for-strings-and-piano-in-a-minor/352498635?i=352498720,5.0,1494,13115,33401,19925
Shutter Island,2010,2010-02-14,27.0,Johnnie Ray,Cry,Playing on the record player as Daniels dreams back to his wife confronting him about finding alcohol. [0:48] Daniels and Aule exit the shower.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:3BsITui2lS3eTKUZ1C8CZP,https://geo.music.apple.com/us/album/cry/250977160?i=250977185,5.0,1494,13117,33403,19929
Shutter Island,2010,2010-02-14,28.0,Max Richter,On the Nature of Daylight,Music in the background during the dream as Daniels' wife turns to ash. (1:15) Noyce tells Daniels that Laeddis has been transferred to another cell.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:56oReVXIfUO9xkX7pHmEU0,https://music.apple.com/us/album/on-the-nature-of-daylight/1368089903?i=1368090483,46424.0,1494,3962,203717,19930
Shutter Island,2010,2010-02-14,40.0,"Johannes Kalitzke, Peter Rundel & Vienna Radio Symphony Orchestra",Uaxuctum - The Legend of the Mayan City which they themselves destroyed for religious reasons: I. -,Daniels shows Aule the note in the rain. (1:22) Daniels looks for Aule by the shore.,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/uaxuctum-legend-mayan-city-which-they-themselves-destroyed/210303489?i=210303608,5.0,1494,13103,33388,19914
Shutter Island,2010,2010-02-14,41.0,Cleveland Chamber Symphony & Edwin London,Pacific Sirens,Teddy and Chuck goes inside the chapel.,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/pacific-sirens/710282615?i=710283150,5.0,1494,13105,33389,19911
Shutter Island,2010,2010-02-14,46.0,Brian Eno,The Lost Day,Daniels tells Aule that he’s going to expose this place. Aule tells him it’s not that easy.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:2JbqOGlvO809TTEtteJFwp,https://geo.music.apple.com/us/album/the-lost-day/724437229?i=724437328,5.0,1494,1297,33390,19912
Shutter Island,2010,2010-02-14,47.0,Entcho Radoukanov & Torleif Thedeen,Four Hymns: II. For Cello and Double Bass,Chuck tells Teddy that Solando may not have existed and that they have been set up.,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/four-hymns-ii-for-cello-and-double-bass/352498635?i=352498817,5.0,1494,13106,33391,19917
Shutter Island,2010,2010-02-14,48.0,Brian Eno,Lizard Point,Daniels and Aule exit the shower. [1:09] Daniels wandering the corridors of Ward C.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:3an5DoMqoNpJEQwfA48A4c,https://music.apple.com/us/album/lizard-point/724437229?i=724437323,46424.0,1494,1297,33392,19915
Shutter Island,2010,2010-02-14,55.0,The New Professionals Orchestra,Suite for Symphonic Strings: Nocturne,Dr. Crawford Takes Daniels and Aule to his office and talk about how they found Rachael. Daniels then suffers seizures from the lighting.,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/suite-for-symphonic-strings-nocturne/352498635?i=352498772,5.0,1494,13107,33393,19921
Shutter Island,2010,2010-02-14,56.0,Edo de Waart & San Francisco Symphony,Christian Zeal and Activity,Teddy is taken to the infirmary after suffering a seizure.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:4IT4kkOXzzDRtaj0PjIfLX,https://geo.music.apple.com/us/album/christian-zeal-and-activity/352498635?i=352498766,5.0,1494,13108,33394,19919
Shutter Island,2010,2010-02-14,57.0,Boris Berman,Root of an Unfocus,"Daniels has another vision where he is walking pass the bodies at Dachau, a little girl asks him why he did not save her. [2:02] Daniels shoots Dolores.",,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:5uPk72ICLuRpHN7OIzmqoE,https://geo.music.apple.com/us/album/root-of-an-unfocus/3322766?i=3322748,5.0,1494,13109,33395,19920
Shutter Island,2010,2010-02-14,60.0,Christopher Hoffman,QUARTET FOR PIANO AND STRINGS IN A MINOR,"In a dream sequence, Daniels talks to Laeddis.",,294804195.0,128012934.0,166791261.0,22.01976,,,5.0,1494,13116,33402,19926
Shutter Island,2010,2010-02-14,61.0,"Antoni Wit, Bernd Glemser & Polish National Radio Symphony Orchestra",Fluorescences,Daniels finds his wife covered in blood. (1:44) Daniels climbs up the staircase of the lighthouse.,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/fluorescences/736331605?i=736331754,5.0,1494,13110,33396,19918
Shutter Island,2010,2010-02-14,63.0,BBC Symphony Orchestra & John Adams,"My Father Knew Charles Ives, II. The Lake",Dolores tells Daniels that Laeddis isn't dead and that he is on the island. ,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/my-father-knew-charles-ives-ii-the-lake/191836937?i=191837298,5.0,1494,13111,33397,19916
Shutter Island,2010,2010-02-14,67.0,Tim Hodgkinson,Fragor,Daniels chases an orderly down the corridors of Ward C. He gets attacked by the orderly.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:5HSPZzslX8hvMEysqHEYZ4,https://geo.music.apple.com/us/album/fragor/1402214461?i=1402214470,5.0,1494,13112,33398,19924
Shutter Island,2010,2010-02-14,91.0,Ingram Marshall,Prelude - The Bay,Daniels climbs up from the bay and gets a ride from a guard to the asylum.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:1qbcNpX0Iw41fUPvklkpCy,https://geo.music.apple.com/us/album/prelude-the-bay/352498635?i=352498831,5.0,1494,13113,33399,19923
Shutter Island,2010,2010-02-14,97.0,Hans-Ola Ericsson,2 Etudes: Harmonies,Daniels takes a shower.,,294804195.0,128012934.0,166791261.0,22.01976,,https://geo.music.apple.com/us/album/2-etudes-harmonies/id371816338?i=371816358,5.0,1494,13114,33400,19922
Shutter Island,2010,2010-02-14,98.0,Kay Starr,Wheel Of Fortune,One of the nurses is listening to this song as Daniels sneaks inside the building.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:19Vp2YGlGPIXVJ0NoY3PBZ,https://geo.music.apple.com/us/album/wheel-of-fortune/id724499684?i=724500249,5.0,1494,880,1163,19928
Shutter Island,2010,2010-02-14,118.0,Lonnie Johnson,Tomorrow Night,"In a flashback, Daniels arrives at his house and looks for his wife and children.",,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:0rPUX9yDnQgg2NI9jwHrLu,https://geo.music.apple.com/us/album/tomorrow-night/214449318?i=214449670,5.0,1494,13118,33405,19931
Shutter Island,2010,2010-02-14,132.0,Dinah Washington,This Bitter Earth,End credits.,,294804195.0,128012934.0,166791261.0,22.01976,spotify:track:2ybJYmzCC0f6xGksELogmg,https://geo.music.apple.com/us/album/this-bitter-earth-on-the-nature-of-daylight/352498635?i=352498977,5.0,1494,10557,33407,19927
The Expendables,2010,2010-08-03,8.0,The Georgia Satellites,Keep Your Hands to Yourself,Flying back on the plane after their first mission.,,274470394.0,103068524.0,171401870.0,15.798203,spotify:track:5tORtBzHUAnNrIw5Ql3kHZ,https://geo.music.apple.com/us/album/keep-your-hands-to-yourself/id298088771?i=298088778,5.0,664,1832,2466,10968
