__typename,id,song_id,episode_id,scene_description,time_description,played_count,user_scene_id,user_time_id,user_song_id,ts_id,ts_link,ts_thumbnail,song___typename,song_name,song_artist_id,song_artist_name,song_artist_slug,song_previewUrl,song_spotifyImg300,song_spotifyImg64,song_spotifyUri,song_appleMusicUrl,song_appleMusicPreviewUrl,song_youtube_id,song_about,song_releaseYear,song_contributor_user_id
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SongToEpisodeType,141948.0,252289.0,278648.0,,,1.0,,,163677.0,,,,SongType,Fantastic Voyage,3274.0,Coolio,Coolio,https://p.scdn.co/mp3-preview/6a3b8e4516498d639f16ce7490dcb145c7803482?cid=e65ec55f845b4bd8b08cb0e85acb1d7d,https://i.scdn.co/image/f1be0a0b1ee85a8eaae933d9acd706fb03d42407,https://i.scdn.co/image/f1be0a0b1ee85a8eaae933d9acd706fb03d42407,spotify:track:3QlTzofanSqDWywxEzGGE2,https://geo.music.apple.com/us/album/fantastic-voyage/1288163588?i=1288163896,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview128/v4/5a/55/b5/5a55b51a-71be-bee4-369e-ae030658c67f/mzaf_3398135104955615614.plus.aac.p.m4a,C37Spsk8TQI,,,5.0
SongToEpisodeType,141711.0,695513.0,278367.0,,,1.0,,,163677.0,,,,SongType,Kiss Me Thru The Phone,4218.0,Soulja Boy,Soulja-Boy,,https://i.scdn.co/image/ab67616d00001e026aef62bd0a60aac7df9a9e37,https://i.scdn.co/image/ab67616d000048516aef62bd0a60aac7df9a9e37,spotify:track:2q4rjDy9WhaN3o9MvDbO21,https://music.apple.com/us/album/kiss-me-thru-the-phone-feat-sammie/1443711617?i=1443711628,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/40/9c/89/409c8921-5d6d-4dad-ad7d-341110c510e5/mzaf_16094735068113565146.plus.aac.p.m4a,,,,163677.0
SongToEpisodeType,141712.0,695514.0,278367.0,,,5.0,,,163677.0,,,,SongType,Tubthumping,207802.0,Manwell,Manwell,,https://i.scdn.co/image/ab67616d00001e025d077d65f50bf271282fa350,https://i.scdn.co/image/ab67616d000048515d077d65f50bf271282fa350,spotify:track:6jkG6qv5KWrbuddo75vIAy,https://music.apple.com/us/album/tubthumping-feat-j-pollock/1644383551?i=1644383552,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/5f/c1/a7/5fc1a779-85a1-c0bc-6c7f-c6a27b16a144/mzaf_2918946072615558870.plus.aac.p.m4a,,,,163677.0
SongToEpisodeType,82132.0,36470.0,124218.0,,,10.0,,,171889.0,,,,SongType,Run,6602.0,Leona Lewis,Leona-Lewis,https://p.scdn.co/mp3-preview/fba926c3d7d257ae1dc189a0851ea9c02fa3ba20,https://i.scdn.co/image/28f94eebc033b4a35634f4b70db7dbdf93ce8758,https://i.scdn.co/image/28f94eebc033b4a35634f4b70db7dbdf93ce8758,spotify:track:6DJyLjFmvV4IXblozR4CAZ,https://geo.music.apple.com/us/album/run-single-mix/id300013601?i=300013606,http://a1242.phobos.apple.com/us/r1000/100/Music/49/7c/61/mzm.sxwobnwb.aac.p.m4a,,,,5.0
SongToEpisodeType,82133.0,636116.0,124218.0,,,4.0,,,171889.0,,,,SongType,Blank Space,5221.0,Taylor Swift,Taylor-Swift,,https://i.scdn.co/image/ab67616d00001e029abdf14e6058bd3903686148,https://i.scdn.co/image/ab67616d000048519abdf14e6058bd3903686148,spotify:track:1p80LdxRV74UKvL8gnD7ky,,,,,,171889.0
SongToEpisodeType,82134.0,3654.0,124218.0,,,2.0,,,171889.0,,,,SongType,Flower Duet,2570.0,Leo Delibes,Leo-Delibes,https://p.scdn.co/mp3-preview/69995684c0ec26cc093ca7a19f3f8aa644cafeb2,https://i.scdn.co/image/9dd6e2e33a0f12770a532af70a4a2cac19da52fd,https://i.scdn.co/image/9dd6e2e33a0f12770a532af70a4a2cac19da52fd,spotify:track:4TXtQ0vpUey5XUdVNqzMlU,,,,,,5.0
SongToEpisodeType,82135.0,636117.0,124218.0,,,2.0,,,171889.0,,,,SongType,I Knew You Were Waiting (For Me),1397.0,Aretha Franklin,Aretha-Franklin,https://p.scdn.co/mp3-preview/4d35a71f80c5a305d0b26690f2ff39563525a5fa?cid=ec98ad7934e440b99bd358a7dbec415e,https://i.scdn.co/image/ab67616d00001e02b5a1b40de9e2b43e4f53a4f3,https://i.scdn.co/image/ab67616d00004851b5a1b40de9e2b43e4f53a4f3,spotify:track:2gJDyiRxxIglLXp545SPVL,,,,,,171889.0
SongToEpisodeType,82136.0,607015.0,124218.0,,,2.0,,,171889.0,,,,SongType,It Takes Two,196935.0,Marvin Gaye,Marvin-Gaye,,https://i.scdn.co/image/ab67616d00001e0220348a11890200cfec8f0592,https://i.scdn.co/image/ab67616d00001e0220348a11890200cfec8f0592,spotify:track:0UERoCKd24PKovd4BwRzBQ,https://music.apple.com/us/album/it-takes-two/1469591189?i=1469602493,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/28/ba/20/28ba20f1-4ab4-f016-89b2-33251c2a3c00/mzaf_4376210730261626239.plus.aac.p.m4a,xqFbU5Q7zys,,,5.0
SongToEpisodeType,82137.0,210080.0,124218.0,,,4.0,,,171889.0,,,,SongType,We Found Love (feat. Calvin Harris),2445.0,Rihanna,Rihanna,https://p.scdn.co/mp3-preview/f4039f63fc03b3e303c9d33f3f3effa5f27aaca5?cid=null,https://i.scdn.co/image/4fe20081c2e1d0e59d76fc36c39f2cee0a131433,https://i.scdn.co/image/4fe20081c2e1d0e59d76fc36c39f2cee0a131433,spotify:track:0U10zFw4GlBacOy9VDGfGL,https://geo.music.apple.com/us/album/we-found-love-feat-calvin-harris/id481067872?i=481067882,http://a1020.phobos.apple.com/us/r30/Music/86/2c/0e/mzm.medupvha.aac.p.m4a,xjd7oyiNC7I,,,5.0
SongToEpisodeType,82138.0,274367.0,124218.0,,,5.0,,,171889.0,,,,SongType,Story of My Life,27111.0,One Direction,One-Direction,https://p.scdn.co/mp3-preview/e8cbef539a2a32def5e66968cc00769a4f523c1c?cid=e65ec55f845b4bd8b08cb0e85acb1d7d,https://i.scdn.co/image/ab67616d00001e022f76b797c382bedcafdf45e1,https://i.scdn.co/image/ab67616d000048512f76b797c382bedcafdf45e1,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://geo.music.apple.com/us/album/story-of-my-life/695318295?i=695318302&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/f3/cd/0c/f3cd0cc2-5d46-41cb-517a-615ecce4bbfd/mzaf_5901200176393491612.plus.aac.p.m4a,W-TE_Ys4iwM,,,43497.0
SongToEpisodeType,82139.0,633534.0,124218.0,,,2.0,,,171889.0,,,,SongType,Stone Cold,11159.0,Demi Lovato,Demi-Lovato,,https://i.scdn.co/image/ab67616d00001e024e4f7c7ec167ec30c1c66e69,https://i.scdn.co/image/ab67616d00001e024e4f7c7ec167ec30c1c66e69,spotify:track:56twMOlq9DJc3EgpVUVIrW,https://music.apple.com/us/album/stone-cold/1440635308?i=1440635750,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d5/4c/72/d54c72bf-8221-4231-a4ed-988033be4c16/mzaf_14135999810607868181.plus.aac.p.m4a,,,,171889.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SongToEpisodeType,79185.0,257981.0,123932.0,,,23.0,,,171889.0,,,,SongType,High Hopes,7970.0,Panic! At the Disco,Panic-At-the-Disco,https://p.scdn.co/mp3-preview/f6404b1b3199442271c17d9e1461c3f2a52018f8?cid=e65ec55f845b4bd8b08cb0e85acb1d7d,https://i.scdn.co/image/c9c0ba55b658fcd567e2e1d71705fb24f617a2f6,https://i.scdn.co/image/c9c0ba55b658fcd567e2e1d71705fb24f617a2f6,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://geo.music.apple.com/us/album/high-hopes/1361152002?i=1361152303,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/eb/e4/2e/ebe42efd-bbce-75cd-63a2-5813637e25bb/mzaf_6529454398103897146.plus.aac.p.m4a,IPXIgEAGe4U,,,43497.0
SongToEpisodeType,79186.0,12457.0,123932.0,,,21.0,,,171889.0,,,,SongType,Firework,459.0,Katy Perry,Katy-Perry,0,https://i.scdn.co/image/3d15e2364680a5df43b7ad3d6bb8323bb647410a,https://i.scdn.co/image/3d15e2364680a5df43b7ad3d6bb8323bb647410a,spotify:track:4pO8c4VMSZevsfDIY8vsWi,http://geo.music.apple.com/us/album/firework/id387712061?i=387712108,http://a3.mzstatic.com/us/r1000/055/Music/17/db/45/mzi.jomxymwd.aac.p.m4a,QGJuMBdaqIw,,,5.0
SongToEpisodeType,79187.0,1630.0,123932.0,,,14.0,,,171889.0,,,,SongType,My Heart Will Go On - Tony Moran's Anthem Vocal,9897.0,Céline Dion,Celine-Dion,https://p.scdn.co/mp3-preview/badd61839e159aaa24f65161d18ca0b2a1cb37f6,https://i.scdn.co/image/ab67616d00001e02df0ed9f440936961533eb540,https://i.scdn.co/image/ab67616d00004851df0ed9f440936961533eb540,spotify:track:7vjLU1eZHNAZQRhMB4B4Z5,,,,,,5.0
SongToEpisodeType,79188.0,633463.0,123932.0,,,6.0,,,171889.0,,,,SongType,Heaven,4099.0,DJ Sammy,DJ-Sammy,https://p.scdn.co/mp3-preview/f37349860ef1c59ecffb1c670530e6daa4c797df?cid=ec98ad7934e440b99bd358a7dbec415e,https://i.scdn.co/image/ab67616d00001e0202ef259a4ba1d9068aa3de1a,https://i.scdn.co/image/ab67616d00001e0202ef259a4ba1d9068aa3de1a,spotify:track:72SpPFrMYCXLB3Fbw9tEgf,https://music.apple.com/us/album/heaven/17769934?i=17769882,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d8/5c/ac/d85cac9f-ba37-9207-0571-c07035ace977/mzaf_8882297213540413679.plus.aac.p.m4a,,,,122858.0
SongToEpisodeType,79189.0,229284.0,123932.0,,,10.0,,,171889.0,,,,SongType,Human,27167.0,Rag'n'Bone Man,RagnBone-Man,https://p.scdn.co/mp3-preview/986d03f0f255aba008564dc6364d8ffc17e46704?cid=e65ec55f845b4bd8b08cb0e85acb1d7d,https://i.scdn.co/image/ab67616d00001e0290a788beadaad34ff684d3ec,https://i.scdn.co/image/ab67616d0000485190a788beadaad34ff684d3ec,spotify:track:58zsLZPvfflaiIbNWoA22O,https://geo.music.apple.com/us/album/human/1173599753?i=1173600369,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview111/v4/0d/93/a1/0d93a11e-4cc0-b342-b38d-821e9539b5de/mzaf_3343110818452069195.plus.aac.p.m4a,RpimiNvcRC4,,,5.0
SongToEpisodeType,79190.0,230770.0,123932.0,,,12.0,,,171889.0,,,,SongType,I'd Do Anything For Love (But I Won't Do That),7206.0,Meat Loaf,Meat-Loaf,,https://i.scdn.co/image/ab67616d00001e02d31d3b8445d04ceff91acc7d,https://i.scdn.co/image/ab67616d00001e02d31d3b8445d04ceff91acc7d,spotify:track:391CwgcBxvUHmEKda2b5In,https://music.apple.com/us/album/id-do-anything-for-love-but-i-wont-do-that/1440790017?i=1440790030,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c8/51/7b/c8517baa-92a1-384d-1ee5-e848c9f3961d/mzaf_1957833602899317506.plus.aac.p.m4a,_cnPZSM85j8,,,5.0
SongToEpisodeType,79191.0,633465.0,123932.0,,,2.0,,,171889.0,,,,SongType,I'll Never Love - Extended Version - Radio Edit,127463.0,Lady Gaga,Lady-Gaga,,https://i.scdn.co/image/ab67616d00001e02b5d4b4ed17ec86c4b3944af2,https://i.scdn.co/image/ab67616d00001e02b5d4b4ed17ec86c4b3944af2,spotify:track:54e5nUP7pHqVfaiCsq9FpW,,,,,,171889.0
SongToEpisodeType,79202.0,223096.0,123934.0,,,7.0,,,171889.0,,,,SongType,The Greatest Show,8838.0,Hugh Jackman & The Greatest Showman Ensemble,Hugh-Jackman-and-The-Greatest-Showman-Ensemble,https://p.scdn.co/mp3-preview/a552ea2d2e4fa9e0429e3d5f4b15d6267d4aaf8e?cid=e65ec55f845b4bd8b08cb0e85acb1d7d,https://i.scdn.co/image/ab67616d00001e02a1a7f0b95a16de24a870ea5e,https://i.scdn.co/image/ab67616d00004851a1a7f0b95a16de24a870ea5e,spotify:track:43ay9lQZ5rfNcOOHhRF2cM,https://geo.music.apple.com/us/album/the-greatest-show/1299856714?i=1299856904,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview118/v4/43/54/16/435416f3-f2a1-a82a-7690-786991b7d734/mzaf_7234781455994753953.plus.aac.p.m4a,w8OyrhaR0kA,,,5.0
SongToEpisodeType,79203.0,633474.0,123934.0,,,7.0,,,171889.0,,,,SongType,Cry Me A River,836.0,Ella Fitzgerald,Ella-Fitzgerald,,https://i.scdn.co/image/ab67616d00001e02825b940e911ca8edcfa9b7e4,https://i.scdn.co/image/ab67616d00001e02825b940e911ca8edcfa9b7e4,spotify:track:5jkd3e1qgmsTWJm3NvQ7X4,,,,,,171889.0
SongToEpisodeType,79204.0,633475.0,123934.0,,,1.0,,,171889.0,,,,SongType,Supercalifragilisticexpialidocious,6169.0,Julie Andrews,Julie-Andrews,,https://i.scdn.co/image/ab67616d00001e02939eab32366a163998f95d1c,https://i.scdn.co/image/ab67616d00001e02939eab32366a163998f95d1c,spotify:track:7fImDWw5bcUhRbZ0w1ny4J,,,,,,171889.0
SongToEpisodeType,79205.0,633441.0,123934.0,,,9.0,,,171889.0,,,,SongType,Black Magic,12627.0,Little Mix,Little-Mix,https://p.scdn.co/mp3-preview/cb73e91b4bdd49287650a06b273e7c1dd6fa1254?cid=ec98ad7934e440b99bd358a7dbec415e,https://i.scdn.co/image/ab67616d00001e02995994477ea1ae8097978bf8,https://i.scdn.co/image/ab67616d00001e02995994477ea1ae8097978bf8,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,,,,,,171889.0
SongToEpisodeType,79192.0,633466.0,123933.0,,,5.0,,,171889.0,,,,SongType,Don't Get Me Wrong - 2007 Remaster,9183.0,Pretenders,Pretenders,https://p.scdn.co/mp3-preview/479a7e0271ba540e4cac0063e04f58cf2c27e982?cid=ec98ad7934e440b99bd358a7dbec415e,https://i.scdn.co/image/ab67616d00001e02d5c42c2a11a52c6d06177ba5,https://i.scdn.co/image/ab67616d00001e02d5c42c2a11a52c6d06177ba5,spotify:track:6Wiamk8BAAP50gAAJopsy2,,,,,,171889.0
SongToEpisodeType,79193.0,208851.0,123933.0,,,11.0,,,171889.0,,,,SongType,Chandelier,5711.0,Sia,Sia,https://p.scdn.co/mp3-preview/f1898cf5fd5640d4f0d7faafa6c572fc29db3db6?cid=null,https://i.scdn.co/image/58595889bbd362182cd3ef5c3633e1c56823d859,https://i.scdn.co/image/58595889bbd362182cd3ef5c3633e1c56823d859,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,https://geo.music.apple.com/us/album/chandelier/882945378?i=882945383,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/Music/v4/ef/2e/68/ef2e688c-5acf-4323-4a55-3dc927a71ee7/mzaf_4313949434812622794.plus.aac.p.m4a,wctHelpInEc,,,5.0
SongToEpisodeType,79194.0,633467.0,123933.0,,,5.0,,,171889.0,,,,SongType,Somewhere (feat. Josh Groban),131848.0,Barbra Streisand,Barbra-Streisand,https://p.scdn.co/mp3-preview/60fd26e13e4afcdd79cf11d0df7b045bdd61b099?cid=ec98ad7934e440b99bd358a7dbec415e,https://i.scdn.co/image/ab67616d00001e02b5f9f95f92dc403fe7883180,https://i.scdn.co/image/ab67616d00001e02b5f9f95f92dc403fe7883180,spotify:track:2mMgy7j53y0julP4fNWdNu,,,,,,171889.0
SongToEpisodeType,79195.0,86367.0,123933.0,,,5.0,,,171889.0,,,,SongType,Holding Out for a Hero,25910.0,Bonnie Tyler,Bonnie-Tyler,https://p.scdn.co/mp3-preview/91996ca85596f332f4f76ba75f11b2dc2b2b0580,https://i.scdn.co/image/a647276702525ab94de36c5836e43a91b254f59d,https://i.scdn.co/image/a647276702525ab94de36c5836e43a91b254f59d,spotify:track:61UU9qfuXmdFyqCSE7v5gz,https://geo.music.apple.com/us/album/holding-out-for-a-hero/id209743140?i=209743602,http://a920.phobos.apple.com/us/r1000/101/Music/43/f9/66/mzm.wsduisqs.aac.p.m4a,bWcASV2sey0,,,43497.0
SongToEpisodeType,79196.0,66329.0,123933.0,,,6.0,,,171889.0,,,,SongType,Greatest Love of All,3029.0,Whitney Houston,Whitney-Houston,https://p.scdn.co/mp3-preview/12144a766d983ea0484b29e7c43e70c4ccf535c3,https://i.scdn.co/image/ab67616d00001e029015296f9afabfc102989521,https://i.scdn.co/image/ab67616d000048519015296f9afabfc102989521,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://geo.music.apple.com/us/album/greatest-love-of-all/id251101179?i=251101506,http://a1067.phobos.apple.com/us/r1000/100/Music/3b/42/f9/mzm.yomeyrca.aac.p.m4a,IYzlVDlE72w,,,5.0
SongToEpisodeType,79197.0,6965.0,123933.0,,,4.0,,,171889.0,,,,SongType,Do You Really Want To Hurt Me,1419.0,Culture Club,Culture-Club,https://p.scdn.co/mp3-preview/b672a0d69f70a3d8c514b1304b02453df7969481,https://i.scdn.co/image/ab67616d00001e0238f0c153791525cef4c55410,https://i.scdn.co/image/ab67616d0000485138f0c153791525cef4c55410,spotify:track:1CvYqGF4t3haWIZZOkofpx,https://geo.music.apple.com/us/album/do-you-really-want-to-hurt-me/id714832683?i=714832721,http://a130.phobos.apple.com/us/r30/Music4/v4/c5/7b/95/c57b959d-c786-4ea0-d865-24f2d71343e2/mzaf_1744714845688225752.plus.aac.p.m4a,2nXGPZaTKik,,,5.0
SongToEpisodeType,79198.0,218546.0,123933.0,,,4.0,,,171889.0,,,,SongType,My Way,5.0,Frank Sinatra,Frank-Sinatra,,,,,https://geo.music.apple.com/us/album/my-way/id717552717?i=717552739,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview71/v4/ea/d4/4f/ead44fe1-b36d-2a99-a27b-e99f663bd114/mzaf_7873093170073747459.plus.aac.p.m4a,fAtBhZisvE0,,,43497.0
SongToEpisodeType,79199.0,252894.0,123933.0,,,2.0,,,171889.0,,,,SongType,Vogue,412.0,Madonna,Madonna,https://p.scdn.co/mp3-preview/6f927c9da5cde0a408a6f939d07174e83e1fa2fc?cid=e65ec55f845b4bd8b08cb0e85acb1d7d,https://i.scdn.co/image/1243660368d77d4e1b747d8cc68ec0cc318c0036,https://i.scdn.co/image/1243660368d77d4e1b747d8cc68ec0cc318c0036,spotify:track:27QvYgBk0CHOVHthWnkuWt,https://geo.music.apple.com/us/album/vogue/329043011?i=329043278,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview71/v4/b8/8d/3e/b88d3e8f-c904-0cb2-9319-916081a6a4ee/mzaf_1585123508017763104.plus.aac.p.m4a,m9J0P27GC3g,,,5.0
SongToEpisodeType,79200.0,562.0,123933.0,,,7.0,,,171889.0,,,,SongType,Work It Out - Radio Edit,9255.0,Beyoncé,Beyonce,0,https://i.scdn.co/image/ab67616d00001e023a5bf367d24a91b1215bbb81,https://i.scdn.co/image/ab67616d000048513a5bf367d24a91b1215bbb81,spotify:track:7tKOU9Lcqt8IbOe569Oceh,https://geo.music.apple.com/us/album/work-it-out-radio-edit/id62442351?i=62442306,http://a1485.phobos.apple.com/us/r1000/077/Music/61/1f/84/mzm.vsumimfs.aac.p.m4a,vUZvx7nAJmY,,,5.0
SongToEpisodeType,79201.0,45814.0,123933.0,,,4.0,,,171889.0,,,,SongType,Careless Whisper,450.0,George Michael,George-Michael,https://p.scdn.co/mp3-preview/75d3d091213d60d9f3ed2c0698b846177076b0d0,https://i.scdn.co/image/93fd499dc4cf7e8c148f65c43b883b856492b9ea,https://i.scdn.co/image/93fd499dc4cf7e8c148f65c43b883b856492b9ea,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,https://geo.music.apple.com/us/album/careless-whisper/id193084944?i=193085066,http://a1908.phobos.apple.com/us/r1000/098/Music/27/75/98/mzm.ciakojby.aac.p.m4a,gpqmoBYkQfc,,,5.0
SongToEpisodeType,127768.0,681239.0,139722.0,Time unfreezes in the diner and Harry storms out after putting a fly in his pie,12.0,220.0,178306.0,178306.0,178306.0,,,,SongType,B.S. Poetry,218681.0,Taylor Blackwell,Taylor-Blackwell,https://p.scdn.co/mp3-preview/7f50af52f100f60fc39eabaa3a0a84cc8b17780e?cid=9c8905a1915a4bae8725b70bbc14b31c,https://i.scdn.co/image/ab67616d00001e02c7dac225e5a62060ac995c75,https://i.scdn.co/image/ab67616d00004851c7dac225e5a62060ac995c75,spotify:track:2gzxbrAcslt92Yx1Bc1C5t,,,,,,178306.0
SongToEpisodeType,127769.0,681240.0,139722.0,"Asta is shopping with Jay, Ben is outside again, Joseph gets hired at sheriffs office, and Darcy gets caught up on everything alien",,221.0,178306.0,,178306.0,,,,SongType,I Forgive It All,27474.0,Mudcrutch,Mudcrutch,https://p.scdn.co/mp3-preview/2e776d30f9e31d66ddea23aeb190a7b04d450009?cid=9c8905a1915a4bae8725b70bbc14b31c,https://i.scdn.co/image/ab67616d00001e027a1193c740357e8a227e50d0,https://i.scdn.co/image/ab67616d000048517a1193c740357e8a227e50d0,spotify:track:0GymDeMvuzY0GxLYcjsunB,,,,,,178306.0
SongToEpisodeType,127770.0,681241.0,139722.0,Robert gets abducted again,,198.0,178306.0,,178306.0,,,,SongType,Hitchin' A Ride,127153.0,Vanity Fare,Vanity-Fare,https://p.scdn.co/mp3-preview/54d64c95be5b7e22b915163af6381a7ff0750a38?cid=9c8905a1915a4bae8725b70bbc14b31c,https://i.scdn.co/image/ab67616d00001e02218bd77c7390399c97cbce74,https://i.scdn.co/image/ab67616d00004851218bd77c7390399c97cbce74,spotify:track:1d3nxjsN3bBl4bP2UPuVl8,,,,,,178306.0
SongToEpisodeType,116434.0,239358.0,150201.0,Allie has a nightmare.,1.0,67.0,175767.0,175767.0,175767.0,,,,SongType,you should see me in a crown,27171.0,Billie Eilish,Billie-Eilish,https://p.scdn.co/mp3-preview/a006f40013f2cab45e5fa599c8edcc38eb0eba42?cid=9c8905a1915a4bae8725b70bbc14b31c,https://i.scdn.co/image/ab67616d00001e0250a3147b4edd7701a876c6ce,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce,spotify:track:3XF5xLJHOQQRbWya6hBp7d,https://geo.music.apple.com/us/album/you-should-see-me-in-a-crown/1411051571?i=1411052214,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview128/v4/df/6f/67/df6f67c0-3e37-7e87-1dbd-7d17a9a39413/mzaf_6780712024585036476.plus.aac.p.m4a,Ah0Ys50CqO8,,,122858.0
SongToEpisodeType,116435.0,669970.0,150201.0,End credits.,52.0,23.0,175767.0,175767.0,175767.0,,,,SongType,New World,137484.0,Jamra,Jamra,,,,,,,,,,175767.0
SongToEpisodeType,117709.0,670967.0,150472.0,Intro song.,1.0,990.0,175767.0,175767.0,175767.0,,,,SongType,The Day The World Went Away,697.0,Nine Inch Nails,Nine-Inch-Nails,,https://i.scdn.co/image/ab67616d00001e0278b860d90b266bfcd7e4c0be,https://i.scdn.co/image/ab67616d0000485178b860d90b266bfcd7e4c0be,spotify:track:44sz0rNbTA687rs9CYi0IN,https://music.apple.com/us/album/the-day-the-world-went-away/1440836334?i=1440836343,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e3/a9/7e/e3a97e21-0219-2993-593c-56a586887564/mzaf_533523892029305175.plus.aac.p.m4a,,,,175767.0
SongToEpisodeType,117710.0,243247.0,150472.0,Carmy experiences a panic attack before the opening day.,3.0,765.0,175767.0,175767.0,175767.0,,,,SongType,Strange Currencies - Remastered 2013,402.0,R.E.M.,REM,,https://i.scdn.co/image/ab67616d00001e02057081be0aa75053fa73409e,https://i.scdn.co/image/ab67616d00004851057081be0aa75053fa73409e,spotify:track:4ymd3iAOgswyIZFHdwTILF,https://geo.music.apple.com/us/album/strange-currencies/1096440988?i=1096441066,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview30/v4/a3/3e/17/a33e17ed-8879-44bb-72e9-f37247ea2054/mzaf_8445951846271308275.plus.aac.p.m4a,LYo2GtEvMQI,,,46424.0
SongToEpisodeType,117711.0,42259.0,150472.0,Carmy and the other chefs prepare their first meals at the new location.,12.0,919.0,175767.0,175767.0,175767.0,64a99505ca67fa24880aa367,https://share.tunespotter.com/QlxVVYg39Cb,spot/64a99505ca67fa24880aa367/thumbnail/1688957836329,SongType,New Noise,15966.0,Refused,Refused,https://p.scdn.co/mp3-preview/e9c15f87f7cf63052ab57fca4fab92aac03d8b45?cid=9c8905a1915a4bae8725b70bbc14b31c,https://i.scdn.co/image/ab67616d00001e025cc694ed1ca80fd696a0817e,https://i.scdn.co/image/ab67616d000048515cc694ed1ca80fd696a0817e,spotify:track:35iLpqqQg4KrfYAzbvN1vH,https://music.apple.com/us/album/new-noise/1485033034?i=1485033130,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b5/98/4a/b5984a5f-4e0c-41de-96e5-1438737ff20d/mzaf_13972513821853713809.plus.aac.p.m4a,WJa3eUczYaM,,,46424.0
SongToEpisodeType,117712.0,670968.0,150472.0,Carmy requests Sydney's assistance in fixing up one of the tables.,29.0,840.0,175767.0,175767.0,175767.0,64a99506ca67fa24880aa371,https://share.tunespotter.com/bIK8CmuS0Db,spot/64a99506ca67fa24880aa371/thumbnail/1688958037917,SongType,"Come Back (Live in Chicago, 5/16/2006)",1353.0,Pearl Jam,Pearl-Jam,https://p.scdn.co/mp3-preview/620a15d9a143c120bf7ece820e2ce90c1b0c214b?cid=9c8905a1915a4bae8725b70bbc14b31c,https://i.scdn.co/image/ab67616d00001e0239841a5ab66e473887f86207,https://i.scdn.co/image/ab67616d0000485139841a5ab66e473887f86207,spotify:track:0JNsmnT6u3pzClYpSHVcyG,https://music.apple.com/us/album/come-back-live-live/336854270?i=336854564,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d5/a2/5f/d5a25f50-6dc7-2879-e8dd-ce794f6fd817/mzaf_6992337291714263745.plus.aac.p.m4a,,,,175767.0
SongToEpisodeType,117713.0,207024.0,150472.0,The chefs are busy cooking in the final minutes before the grand opening.,35.0,574.0,175767.0,175767.0,175767.0,64a99506ca67fa24880aa37b,https://share.tunespotter.com/eZ4WVYg39Cb,spot/64a99506ca67fa24880aa37b/thumbnail/1688958173397,SongType,If You Want Blood (You've Got It),546.0,AC/DC,ACDC,https://p.scdn.co/mp3-preview/09cbbe681830a38e6b9ad3033b234a9a65dc3790?cid=null,https://i.scdn.co/image/d07f49e9e0900414d625d855b8341d5f351743c5,https://i.scdn.co/image/d07f49e9e0900414d625d855b8341d5f351743c5,spotify:track:7zscdQe9CjzXnqT3P1Ey7K,https://geo.music.apple.com/us/album/if-you-want-blood-youve-got-it/id574043989?i=574044360,http://a1911.phobos.apple.com/us/r30/Music/v4/d1/fd/9b/d1fd9b7d-f090-89f9-fa58-ecdab8228de8/mzaf_6565588082779934020.aac.m4a,6EWqTym2cQU,,,43497.0
